id,prediction
7cf3bcb3ad,2
fc42a72a7f,0
804fa35caa,0
7cc7006e2f,2
8cfc6abd3e,0
fe4af27a39,2
15006a82b5,0
11eecdaeac,0
4555a7ad62,0
3bb3f53f62,0
99d54a2924,0
4969299008,1
3db4970b97,1
269c09656d,0
bd1f0fde11,2
138a1b848c,1
9b647511b9,1
2ae93addbd,2
4a58542cc6,0
7f62486d2e,1
a735fa3655,2
cefe507c84,0
454cf7e29d,1
b939e1a969,0
fffa592db9,0
932defb923,0
50be59db8e,0
f2c9dabd05,0
fba50d5651,1
8bb2f9218e,1
d92fa7ad6b,1
48654cdc73,0
fa15569545,0
d0583b9383,0
9e0ea9ecbc,2
15c485bf8a,0
a48b07c49c,2
34cd323b96,0
66ff861614,1
8b74d03b53,1
53657af44d,0
dffbf4838b,0
bca27d3121,0
a2cb786540,0
9cc66f6357,1
c16b4bfcc6,1
1965d6702f,1
4d5bdd9edb,1
4e4cf4ce73,0
249b4e1b72,2
278649cee4,2
22040d132e,0
0020718207,0
7f8298d7b5,2
85b1f780b2,0
47581f9167,2
bf5acb611d,1
a9f8674f8c,2
f573e0b598,2
7a9381dd7c,0
763c163dc4,2
92c2ac6fd0,0
581e9ad249,0
b69472800b,0
2fdab9fc61,2
07996277a8,0
ef20b8529b,2
e4f1debbf5,0
2be1dc12f3,1
9625e3bf5e,0
d08782fd15,1
ad323f2331,1
87f1e81029,1
4ac6c8c846,0
975dded02f,0
2f1df5078a,2
c78ba78eae,0
a7f39709c3,1
f789ca57cb,0
5a491bed1c,0
f7577cfcb4,2
d874aa1893,1
88f9396708,1
7dd65166e6,0
0b66ee4a37,2
7618dd5a26,0
3189b0ae29,2
f357a04e86,1
0407b48afb,0
16c2f2ab89,2
